fecha,zona_prov,clae2,w_mean
2018-07-01,TUCUMAN,26,16493
2018-07-01,TUCUMAN,27,24366
2018-07-01,TUCUMAN,28,24523
2018-07-01,TUCUMAN,29,46260
2018-07-01,TUCUMAN,30,118586
2018-07-01,TUCUMAN,31,25864
2018-07-01,TUCUMAN,32,22054
2018-07-01,TUCUMAN,33,9319
2018-07-01,TUCUMAN,35,58200
2018-07-01,TUCUMAN,36,30889
2018-07-01,TUCUMAN,37,-99
2018-07-01,TUCUMAN,38,41662
2018-07-01,TUCUMAN,39,-99
2018-07-01,TUCUMAN,41,12189
2018-07-01,TUCUMAN,42,18270
2018-07-01,TUCUMAN,43,13184
2018-07-01,TUCUMAN,45,25462
2018-07-01,TUCUMAN,46,23175
2018-07-01,TUCUMAN,47,21046
2018-07-01,TUCUMAN,49,30046
2018-07-01,TUCUMAN,50,11720
2018-07-01,TUCUMAN,51,60490
2018-07-01,TUCUMAN,52,22683
2018-07-01,TUCUMAN,53,33386
2018-07-01,TUCUMAN,55,19285
2018-07-01,TUCUMAN,56,11990
2018-07-01,TUCUMAN,58,25868
2018-07-01,TUCUMAN,59,22279
2018-07-01,TUCUMAN,60,41546
2018-07-01,TUCUMAN,61,44525
2018-07-01,TUCUMAN,62,26421
2018-07-01,TUCUMAN,63,42688
2018-07-01,TUCUMAN,64,49082
2018-07-01,TUCUMAN,65,34444
2018-07-01,TUCUMAN,66,18421
2018-07-01,TUCUMAN,68,24616
2018-07-01,TUCUMAN,69,14479
2018-07-01,TUCUMAN,70,18532
2018-07-01,TUCUMAN,71,12664
2018-07-01,TUCUMAN,72,26427
2018-07-01,TUCUMAN,73,20333
2018-07-01,TUCUMAN,74,8005
2018-07-01,TUCUMAN,75,12269
2018-07-01,TUCUMAN,77,20112
2018-07-01,TUCUMAN,78,19198
2018-07-01,TUCUMAN,79,20096
2018-07-01,TUCUMAN,80,16919
2018-07-01,TUCUMAN,81,15997
2018-07-01,TUCUMAN,82,14780
2018-07-01,TUCUMAN,85,17366
2018-07-01,TUCUMAN,86,21747
2018-07-01,TUCUMAN,87,23567
2018-07-01,TUCUMAN,88,18133
2018-07-01,TUCUMAN,90,5339
2018-07-01,TUCUMAN,91,21129
2018-07-01,TUCUMAN,92,19495
2018-07-01,TUCUMAN,93,27563
2018-07-01,TUCUMAN,94,25207
2018-07-01,TUCUMAN,95,17248
2018-07-01,TUCUMAN,96,18384
2018-07-01,TUCUMAN,999,36997
2018-08-01,BUENOS AIRES,1,20873
2018-08-01,BUENOS AIRES,2,17672
2018-08-01,BUENOS AIRES,3,58018
2018-08-01,BUENOS AIRES,5,-99
2018-08-01,BUENOS AIRES,6,69374
2018-08-01,BUENOS AIRES,8,42902
2018-08-01,BUENOS AIRES,9,88234
2018-08-01,BUENOS AIRES,10,37984
2018-08-01,BUENOS AIRES,11,50872
2018-08-01,BUENOS AIRES,12,72070
2018-08-01,BUENOS AIRES,13,25674
2018-08-01,BUENOS AIRES,14,25345
2018-08-01,BUENOS AIRES,15,29937
2018-08-01,BUENOS AIRES,16,23706
2018-08-01,BUENOS AIRES,17,39028
2018-08-01,BUENOS AIRES,18,30588
2018-08-01,BUENOS AIRES,19,179079
2018-08-01,BUENOS AIRES,20,55429
2018-08-01,BUENOS AIRES,21,61451
2018-08-01,BUENOS AIRES,22,37975
2018-08-01,BUENOS AIRES,23,42027
2018-08-01,BUENOS AIRES,24,51057
2018-08-01,BUENOS AIRES,25,26991
2018-08-01,BUENOS AIRES,26,30502
2018-08-01,BUENOS AIRES,27,34995
2018-08-01,BUENOS AIRES,28,32539
2018-08-01,BUENOS AIRES,29,53273
2018-08-01,BUENOS AIRES,30,36367
2018-08-01,BUENOS AIRES,31,26433
2018-08-01,BUENOS AIRES,32,31713
2018-08-01,BUENOS AIRES,33,39565
2018-08-01,BUENOS AIRES,35,74461
2018-08-01,BUENOS AIRES,36,54938
2018-08-01,BUENOS AIRES,37,32531
2018-08-01,BUENOS AIRES,38,43087
2018-08-01,BUENOS AIRES,39,33094
2018-08-01,BUENOS AIRES,41,16183
2018-08-01,BUENOS AIRES,42,34169
2018-08-01,BUENOS AIRES,43,21142
2018-08-01,BUENOS AIRES,45,29648
2018-08-01,BUENOS AIRES,46,34477
2018-08-01,BUENOS AIRES,47,26061
2018-08-01,BUENOS AIRES,49,39802
2018-08-01,BUENOS AIRES,50,76316
2018-08-01,BUENOS AIRES,51,72818
2018-08-01,BUENOS AIRES,52,36155
2018-08-01,BUENOS AIRES,53,39642
2018-08-01,BUENOS AIRES,55,21461
2018-08-01,BUENOS AIRES,56,16422
2018-08-01,BUENOS AIRES,58,36140
2018-08-01,BUENOS AIRES,59,33764
2018-08-01,BUENOS AIRES,60,55875
2018-08-01,BUENOS AIRES,61,52429
2018-08-01,BUENOS AIRES,62,50325
2018-08-01,BUENOS AIRES,63,37946
2018-08-01,BUENOS AIRES,64,63195
2018-08-01,BUENOS AIRES,65,42258
2018-08-01,BUENOS AIRES,66,28101
2018-08-01,BUENOS AIRES,68,22399
2018-08-01,BUENOS AIRES,69,18232
2018-08-01,BUENOS AIRES,70,22256
2018-08-01,BUENOS AIRES,71,26906
2018-08-01,BUENOS AIRES,72,55298
2018-08-01,BUENOS AIRES,73,28211
2018-08-01,BUENOS AIRES,74,32751
2018-08-01,BUENOS AIRES,75,17663
2018-08-01,BUENOS AIRES,77,33794
2018-08-01,BUENOS AIRES,78,23188
2018-08-01,BUENOS AIRES,79,23834
2018-08-01,BUENOS AIRES,80,25925
2018-08-01,BUENOS AIRES,81,16274
2018-08-01,BUENOS AIRES,82,30025
2018-08-01,BUENOS AIRES,85,17585
2018-08-01,BUENOS AIRES,86,29789
2018-08-01,BUENOS AIRES,87,21493
2018-08-01,BUENOS AIRES,88,20601
2018-08-01,BUENOS AIRES,90,16089
2018-08-01,BUENOS AIRES,91,25872
2018-08-01,BUENOS AIRES,92,23249
2018-08-01,BUENOS AIRES,93,22450
2018-08-01,BUENOS AIRES,94,28339
2018-08-01,BUENOS AIRES,95,18851
2018-08-01,BUENOS AIRES,96,19500
2018-08-01,BUENOS AIRES,999,40750
2018-08-01,CAPITAL FEDERAL,1,37422
2018-08-01,CAPITAL FEDERAL,2,37790
2018-08-01,CAPITAL FEDERAL,3,107624
2018-08-01,CAPITAL FEDERAL,5,91539
2018-08-01,CAPITAL FEDERAL,6,127484
2018-08-01,CAPITAL FEDERAL,7,111928
2018-08-01,CAPITAL FEDERAL,8,59050
2018-08-01,CAPITAL FEDERAL,9,142415
2018-08-01,CAPITAL FEDERAL,10,37159
2018-08-01,CAPITAL FEDERAL,11,55771
2018-08-01,CAPITAL FEDERAL,12,113847
2018-08-01,CAPITAL FEDERAL,13,27035
2018-08-01,CAPITAL FEDERAL,14,24443
2018-08-01,CAPITAL FEDERAL,15,30046
2018-08-01,CAPITAL FEDERAL,16,30327
2018-08-01,CAPITAL FEDERAL,17,40228
2018-08-01,CAPITAL FEDERAL,18,34193
2018-08-01,CAPITAL FEDERAL,19,92937
2018-08-01,CAPITAL FEDERAL,20,47784
2018-08-01,CAPITAL FEDERAL,21,67936
2018-08-01,CAPITAL FEDERAL,22,33930
2018-08-01,CAPITAL FEDERAL,23,41893
2018-08-01,CAPITAL FEDERAL,24,50563
2018-08-01,CAPITAL FEDERAL,25,28170
2018-08-01,CAPITAL FEDERAL,26,42473
2018-08-01,CAPITAL FEDERAL,27,35609
2018-08-01,CAPITAL FEDERAL,28,37634
2018-08-01,CAPITAL FEDERAL,29,45378
2018-08-01,CAPITAL FEDERAL,30,45034
2018-08-01,CAPITAL FEDERAL,31,25413
2018-08-01,CAPITAL FEDERAL,32,28584
2018-08-01,CAPITAL FEDERAL,33,43151
2018-08-01,CAPITAL FEDERAL,35,79579
2018-08-01,CAPITAL FEDERAL,36,62349
2018-08-01,CAPITAL FEDERAL,37,35329
2018-08-01,CAPITAL FEDERAL,38,58626
2018-08-01,CAPITAL FEDERAL,39,31771
2018-08-01,CAPITAL FEDERAL,41,17234
2018-08-01,CAPITAL FEDERAL,42,39549
2018-08-01,CAPITAL FEDERAL,43,23698
2018-08-01,CAPITAL FEDERAL,45,30267
2018-08-01,CAPITAL FEDERAL,46,40293
2018-08-01,CAPITAL FEDERAL,47,29091
2018-08-01,CAPITAL FEDERAL,49,40584
2018-08-01,CAPITAL FEDERAL,50,91233
2018-08-01,CAPITAL FEDERAL,51,83976
2018-08-01,CAPITAL FEDERAL,52,43766
2018-08-01,CAPITAL FEDERAL,53,40583
2018-08-01,CAPITAL FEDERAL,55,29746
2018-08-01,CAPITAL FEDERAL,56,17087
2018-08-01,CAPITAL FEDERAL,58,76248
2018-08-01,CAPITAL FEDERAL,59,43104
2018-08-01,CAPITAL FEDERAL,60,55796
2018-08-01,CAPITAL FEDERAL,61,63679
2018-08-01,CAPITAL FEDERAL,62,49266
2018-08-01,CAPITAL FEDERAL,63,50873
2018-08-01,CAPITAL FEDERAL,64,66386
2018-08-01,CAPITAL FEDERAL,65,54624
2018-08-01,CAPITAL FEDERAL,66,51964
2018-08-01,CAPITAL FEDERAL,68,32533
2018-08-01,CAPITAL FEDERAL,69,33632
2018-08-01,CAPITAL FEDERAL,70,47192
2018-08-01,CAPITAL FEDERAL,71,38773
2018-08-01,CAPITAL FEDERAL,72,50616
2018-08-01,CAPITAL FEDERAL,73,42077
2018-08-01,CAPITAL FEDERAL,74,34758
2018-08-01,CAPITAL FEDERAL,75,15444
2018-08-01,CAPITAL FEDERAL,77,33348
2018-08-01,CAPITAL FEDERAL,78,25935
2018-08-01,CAPITAL FEDERAL,79,36037
2018-08-01,CAPITAL FEDERAL,80,27407
2018-08-01,CAPITAL FEDERAL,81,17508
2018-08-01,CAPITAL FEDERAL,82,32344
2018-08-01,CAPITAL FEDERAL,85,20946
2018-08-01,CAPITAL FEDERAL,86,36882
2018-08-01,CAPITAL FEDERAL,87,22439
2018-08-01,CAPITAL FEDERAL,88,27206
2018-08-01,CAPITAL FEDERAL,90,26428
2018-08-01,CAPITAL FEDERAL,91,27354
2018-08-01,CAPITAL FEDERAL,92,35613
2018-08-01,CAPITAL FEDERAL,93,26223
2018-08-01,CAPITAL FEDERAL,94,33695
2018-08-01,CAPITAL FEDERAL,95,30688
2018-08-01,CAPITAL FEDERAL,96,23107
2018-08-01,CAPITAL FEDERAL,999,57045
2018-08-01,CATAMARCA,1,16345
2018-08-01,CATAMARCA,2,12866
2018-08-01,CATAMARCA,7,191484
2018-08-01,CATAMARCA,8,61832
2018-08-01,CATAMARCA,9,12675
2018-08-01,CATAMARCA,10,34443
2018-08-01,CATAMARCA,11,32697
2018-08-01,CATAMARCA,12,4146
2018-08-01,CATAMARCA,13,24899
2018-08-01,CATAMARCA,14,24648
2018-08-01,CATAMARCA,15,23596
2018-08-01,CATAMARCA,16,15195
2018-08-01,CATAMARCA,17,17316
2018-08-01,CATAMARCA,18,15159
2018-08-01,CATAMARCA,20,45392
2018-08-01,CATAMARCA,21,82986
2018-08-01,CATAMARCA,22,-99
2018-08-01,CATAMARCA,23,47221
2018-08-01,CATAMARCA,24,41925
2018-08-01,CATAMARCA,25,15991
2018-08-01,CATAMARCA,26,28168
2018-08-01,CATAMARCA,27,24560
2018-08-01,CATAMARCA,28,20756
2018-08-01,CATAMARCA,29,-99
2018-08-01,CATAMARCA,30,15835
2018-08-01,CATAMARCA,31,16200
2018-08-01,CATAMARCA,32,29959
2018-08-01,CATAMARCA,33,31252
2018-08-01,CATAMARCA,35,56734
2018-08-01,CATAMARCA,36,32096
2018-08-01,CATAMARCA,38,35119
2018-08-01,CATAMARCA,39,-99
2018-08-01,CATAMARCA,41,14830
2018-08-01,CATAMARCA,42,23169
2018-08-01,CATAMARCA,43,21681
2018-08-01,CATAMARCA,45,21751
2018-08-01,CATAMARCA,46,20755
2018-08-01,CATAMARCA,47,21467
2018-08-01,CATAMARCA,49,27477
2018-08-01,CATAMARCA,51,28165
2018-08-01,CATAMARCA,52,25417
2018-08-01,CATAMARCA,53,38775
2018-08-01,CATAMARCA,55,17127
2018-08-01,CATAMARCA,56,16553
2018-08-01,CATAMARCA,58,18096
2018-08-01,CATAMARCA,59,18560
2018-08-01,CATAMARCA,60,34968
2018-08-01,CATAMARCA,61,37821
2018-08-01,CATAMARCA,62,25722
2018-08-01,CATAMARCA,63,28266
2018-08-01,CATAMARCA,64,46843
2018-08-01,CATAMARCA,65,36025
2018-08-01,CATAMARCA,66,19441
2018-08-01,CATAMARCA,68,16251
2018-08-01,CATAMARCA,69,14852
2018-08-01,CATAMARCA,70,23406
2018-08-01,CATAMARCA,71,15552
2018-08-01,CATAMARCA,72,50319
2018-08-01,CATAMARCA,73,21406
2018-08-01,CATAMARCA,74,13310
2018-08-01,CATAMARCA,75,18263
2018-08-01,CATAMARCA,77,18954
2018-08-01,CATAMARCA,78,17751
2018-08-01,CATAMARCA,79,24375
2018-08-01,CATAMARCA,80,17960
2018-08-01,CATAMARCA,81,16111
2018-08-01,CATAMARCA,82,23245
2018-08-01,CATAMARCA,85,17078
2018-08-01,CATAMARCA,86,21986
2018-08-01,CATAMARCA,87,15311
2018-08-01,CATAMARCA,88,23963
2018-08-01,CATAMARCA,90,5812
2018-08-01,CATAMARCA,91,32628
2018-08-01,CATAMARCA,92,12757
2018-08-01,CATAMARCA,93,11538
2018-08-01,CATAMARCA,94,25107
2018-08-01,CATAMARCA,95,10594
2018-08-01,CATAMARCA,96,13049
2018-08-01,CATAMARCA,999,27349
2018-08-01,CHACO,1,17136
2018-08-01,CHACO,2,12283
2018-08-01,CHACO,5,19800
2018-08-01,CHACO,6,59620
2018-08-01,CHACO,8,40776
2018-08-01,CHACO,10,26795
2018-08-01,CHACO,11,32441
2018-08-01,CHACO,12,56879
2018-08-01,CHACO,13,26900
2018-08-01,CHACO,14,16312
2018-08-01,CHACO,15,26178
2018-08-01,CHACO,16,13763
2018-08-01,CHACO,17,19923
2018-08-01,CHACO,18,29722
2018-08-01,CHACO,19,56556
2018-08-01,CHACO,20,31214
2018-08-01,CHACO,21,105799
2018-08-01,CHACO,22,27259
2018-08-01,CHACO,23,20694
2018-08-01,CHACO,24,15913
2018-08-01,CHACO,25,14534
2018-08-01,CHACO,26,23205
2018-08-01,CHACO,27,24393
2018-08-01,CHACO,28,29167
2018-08-01,CHACO,29,22496
2018-08-01,CHACO,30,26639
2018-08-01,CHACO,31,20617
2018-08-01,CHACO,32,17167
2018-08-01,CHACO,33,16227
2018-08-01,CHACO,35,68978
2018-08-01,CHACO,36,27842
2018-08-01,CHACO,38,35813
2018-08-01,CHACO,39,-99
2018-08-01,CHACO,41,13921
2018-08-01,CHACO,42,32142
2018-08-01,CHACO,43,15772
2018-08-01,CHACO,45,24476
2018-08-01,CHACO,46,26032
2018-08-01,CHACO,47,24009
2018-08-01,CHACO,49,40360
2018-08-01,CHACO,50,117153
2018-08-01,CHACO,51,50711
2018-08-01,CHACO,52,25503
2018-08-01,CHACO,53,42749
2018-08-01,CHACO,55,20123
2018-08-01,CHACO,56,14039
2018-08-01,CHACO,58,24658
2018-08-01,CHACO,59,17114
2018-08-01,CHACO,60,24629
2018-08-01,CHACO,61,43828
2018-08-01,CHACO,62,26185
2018-08-01,CHACO,63,65539
2018-08-01,CHACO,64,79206
2018-08-01,CHACO,65,40939
2018-08-01,CHACO,66,20005
2018-08-01,CHACO,68,21336
2018-08-01,CHACO,69,19619
2018-08-01,CHACO,70,20535
2018-08-01,CHACO,71,15336
2018-08-01,CHACO,72,30549
2018-08-01,CHACO,73,26941
2018-08-01,CHACO,74,12821
2018-08-01,CHACO,75,14639
2018-08-01,CHACO,77,17546
2018-08-01,CHACO,78,15240
2018-08-01,CHACO,79,21728
2018-08-01,CHACO,80,25576
2018-08-01,CHACO,81,12964
2018-08-01,CHACO,82,20461
2018-08-01,CHACO,85,15420
2018-08-01,CHACO,86,26452
2018-08-01,CHACO,87,22157
2018-08-01,CHACO,88,15029
2018-08-01,CHACO,90,6906
2018-08-01,CHACO,92,26648
2018-08-01,CHACO,93,21205
2018-08-01,CHACO,94,22736
2018-08-01,CHACO,95,16317
2018-08-01,CHACO,96,15667
2018-08-01,CHACO,999,42872
2018-08-01,CHUBUT,1,18452
2018-08-01,CHUBUT,2,14567
2018-08-01,CHUBUT,3,93897
2018-08-01,CHUBUT,6,128100
2018-08-01,CHUBUT,7,25920
2018-08-01,CHUBUT,8,40861
2018-08-01,CHUBUT,9,103964
2018-08-01,CHUBUT,10,58427
2018-08-01,CHUBUT,11,50187
2018-08-01,CHUBUT,12,-99
2018-08-01,CHUBUT,13,39834
2018-08-01,CHUBUT,14,19722
2018-08-01,CHUBUT,15,12123
2018-08-01,CHUBUT,16,15949
2018-08-01,CHUBUT,18,27137
2018-08-01,CHUBUT,20,72527
2018-08-01,CHUBUT,21,146432
2018-08-01,CHUBUT,22,29244
2018-08-01,CHUBUT,23,29970
2018-08-01,CHUBUT,24,76620
2018-08-01,CHUBUT,25,34306
2018-08-01,CHUBUT,26,49020
2018-08-01,CHUBUT,27,34382
2018-08-01,CHUBUT,28,76720
2018-08-01,CHUBUT,29,24787
2018-08-01,CHUBUT,30,22611
2018-08-01,CHUBUT,31,23334
2018-08-01,CHUBUT,32,22687
2018-08-01,CHUBUT,33,74861
2018-08-01,CHUBUT,35,85265
2018-08-01,CHUBUT,36,77007
2018-08-01,CHUBUT,37,-99
2018-08-01,CHUBUT,38,41652
2018-08-01,CHUBUT,39,34222
2018-08-01,CHUBUT,41,31411
2018-08-01,CHUBUT,42,60218
2018-08-01,CHUBUT,43,55885
2018-08-01,CHUBUT,45,35559
2018-08-01,CHUBUT,46,35208
2018-08-01,CHUBUT,47,32689
2018-08-01,CHUBUT,49,48174
2018-08-01,CHUBUT,50,32867
2018-08-01,CHUBUT,51,88337
2018-08-01,CHUBUT,52,35763
2018-08-01,CHUBUT,53,58104
2018-08-01,CHUBUT,55,24167
2018-08-01,CHUBUT,56,21363
2018-08-01,CHUBUT,58,26181
2018-08-01,CHUBUT,59,38618
2018-08-01,CHUBUT,60,47153
2018-08-01,CHUBUT,61,66156
2018-08-01,CHUBUT,62,46883
2018-08-01,CHUBUT,63,32489
2018-08-01,CHUBUT,64,74602
2018-08-01,CHUBUT,65,48736
2018-08-01,CHUBUT,66,28357
2018-08-01,CHUBUT,68,23195
2018-08-01,CHUBUT,69,23492
2018-08-01,CHUBUT,70,26960
2018-08-01,CHUBUT,71,37888
2018-08-01,CHUBUT,72,27587
2018-08-01,CHUBUT,73,30375
2018-08-01,CHUBUT,74,23105
2018-08-01,CHUBUT,75,25172
2018-08-01,CHUBUT,77,35826
2018-08-01,CHUBUT,78,26055
2018-08-01,CHUBUT,79,28370
2018-08-01,CHUBUT,80,33211
2018-08-01,CHUBUT,81,18723
2018-08-01,CHUBUT,82,35573
2018-08-01,CHUBUT,85,22054
2018-08-01,CHUBUT,86,35613
2018-08-01,CHUBUT,87,21118
2018-08-01,CHUBUT,88,18238
2018-08-01,CHUBUT,90,2492
2018-08-01,CHUBUT,91,18176
2018-08-01,CHUBUT,92,42206
2018-08-01,CHUBUT,93,15892
2018-08-01,CHUBUT,94,35501
2018-08-01,CHUBUT,95,21847
2018-08-01,CHUBUT,96,17925
2018-08-01,CHUBUT,999,52358
2018-08-01,CORDOBA,1,18867
2018-08-01,CORDOBA,2,17641
2018-08-01,CORDOBA,3,30189
2018-08-01,CORDOBA,6,52092
2018-08-01,CORDOBA,8,24294
2018-08-01,CORDOBA,9,53932
2018-08-01,CORDOBA,10,35017
2018-08-01,CORDOBA,11,58724
2018-08-01,CORDOBA,12,54671
2018-08-01,CORDOBA,13,21089
2018-08-01,CORDOBA,14,23087
2018-08-01,CORDOBA,15,21617
2018-08-01,CORDOBA,16,19433
2018-08-01,CORDOBA,17,33455
2018-08-01,CORDOBA,18,25691
2018-08-01,CORDOBA,19,44529
2018-08-01,CORDOBA,20,48507
2018-08-01,CORDOBA,21,68732
2018-08-01,CORDOBA,22,30761
2018-08-01,CORDOBA,23,34111
2018-08-01,CORDOBA,24,27814
2018-08-01,CORDOBA,25,24752
2018-08-01,CORDOBA,26,33708
2018-08-01,CORDOBA,27,30407
2018-08-01,CORDOBA,28,30063
2018-08-01,CORDOBA,29,51320
2018-08-01,CORDOBA,30,45248
2018-08-01,CORDOBA,31,23164
2018-08-01,CORDOBA,32,28716
2018-08-01,CORDOBA,33,20988
2018-08-01,CORDOBA,35,70065
2018-08-01,CORDOBA,36,42931
2018-08-01,CORDOBA,37,21773
2018-08-01,CORDOBA,38,51351
2018-08-01,CORDOBA,41,13065
2018-08-01,CORDOBA,42,31658
2018-08-01,CORDOBA,43,20783
2018-08-01,CORDOBA,45,27209
2018-08-01,CORDOBA,46,27473
2018-08-01,CORDOBA,47,24576
2018-08-01,CORDOBA,49,32622
2018-08-01,CORDOBA,50,33728
2018-08-01,CORDOBA,51,65802
2018-08-01,CORDOBA,52,31277
2018-08-01,CORDOBA,53,40201
2018-08-01,CORDOBA,55,19032
2018-08-01,CORDOBA,56,13702
2018-08-01,CORDOBA,58,37379
2018-08-01,CORDOBA,59,18939
2018-08-01,CORDOBA,60,43234
2018-08-01,CORDOBA,61,58292
2018-08-01,CORDOBA,62,39217
2018-08-01,CORDOBA,63,29746
2018-08-01,CORDOBA,64,61742
2018-08-01,CORDOBA,65,38257
2018-08-01,CORDOBA,66,25572
2018-08-01,CORDOBA,68,21881
2018-08-01,CORDOBA,69,19989
2018-08-01,CORDOBA,70,22352
2018-08-01,CORDOBA,71,22789
2018-08-01,CORDOBA,72,29154
2018-08-01,CORDOBA,73,20015
2018-08-01,CORDOBA,74,19647
2018-08-01,CORDOBA,75,17976
2018-08-01,CORDOBA,77,22072
2018-08-01,CORDOBA,78,25909
2018-08-01,CORDOBA,79,24126
2018-08-01,CORDOBA,80,23916
2018-08-01,CORDOBA,81,14362
2018-08-01,CORDOBA,82,21636
2018-08-01,CORDOBA,85,19807
2018-08-01,CORDOBA,86,28935
2018-08-01,CORDOBA,87,20226
2018-08-01,CORDOBA,88,20145
2018-08-01,CORDOBA,90,8893
2018-08-01,CORDOBA,91,17816
2018-08-01,CORDOBA,92,31815
2018-08-01,CORDOBA,93,22176
2018-08-01,CORDOBA,94,28274
2018-08-01,CORDOBA,95,21297
2018-08-01,CORDOBA,96,19813
2018-08-01,CORDOBA,999,38539
2018-08-01,CORRIENTES,1,15415
2018-08-01,CORRIENTES,2,13072
2018-08-01,CORRIENTES,3,11519
2018-08-01,CORRIENTES,6,100956
2018-08-01,CORRIENTES,8,25155
2018-08-01,CORRIENTES,10,33729
2018-08-01,CORRIENTES,11,50838
2018-08-01,CORRIENTES,12,56699
2018-08-01,CORRIENTES,13,24858
2018-08-01,CORRIENTES,14,15940
2018-08-01,CORRIENTES,15,27789
2018-08-01,CORRIENTES,16,17042
2018-08-01,CORRIENTES,17,12143
2018-08-01,CORRIENTES,18,17259
2018-08-01,CORRIENTES,19,-99
2018-08-01,CORRIENTES,20,21286
2018-08-01,CORRIENTES,21,132469
2018-08-01,CORRIENTES,22,20485
2018-08-01,CORRIENTES,23,17525
2018-08-01,CORRIENTES,24,17233
2018-08-01,CORRIENTES,25,17408
2018-08-01,CORRIENTES,26,28061
2018-08-01,CORRIENTES,27,22618
2018-08-01,CORRIENTES,28,15855
2018-08-01,CORRIENTES,29,22274
2018-08-01,CORRIENTES,30,32232
2018-08-01,CORRIENTES,31,15112
2018-08-01,CORRIENTES,32,17756
2018-08-01,CORRIENTES,33,8902
2018-08-01,CORRIENTES,35,65997
2018-08-01,CORRIENTES,36,31908
2018-08-01,CORRIENTES,37,-99
2018-08-01,CORRIENTES,38,-99
2018-08-01,CORRIENTES,41,13952
2018-08-01,CORRIENTES,42,30208
2018-08-01,CORRIENTES,43,13781
2018-08-01,CORRIENTES,45,23517
2018-08-01,CORRIENTES,46,25095
2018-08-01,CORRIENTES,47,22011
2018-08-01,CORRIENTES,49,29496
2018-08-01,CORRIENTES,50,131482
2018-08-01,CORRIENTES,51,48710
2018-08-01,CORRIENTES,52,25086
2018-08-01,CORRIENTES,53,40958
2018-08-01,CORRIENTES,55,18974
2018-08-01,CORRIENTES,56,17153
2018-08-01,CORRIENTES,58,17682
2018-08-01,CORRIENTES,59,20951
2018-08-01,CORRIENTES,60,28942
2018-08-01,CORRIENTES,61,47921
2018-08-01,CORRIENTES,62,32220
2018-08-01,CORRIENTES,63,44765
2018-08-01,CORRIENTES,64,58424
2018-08-01,CORRIENTES,65,40736
2018-08-01,CORRIENTES,66,18302
2018-08-01,CORRIENTES,68,18276
2018-08-01,CORRIENTES,69,16451
2018-08-01,CORRIENTES,70,21829
2018-08-01,CORRIENTES,71,14570
2018-08-01,CORRIENTES,72,21934
2018-08-01,CORRIENTES,73,19232
2018-08-01,CORRIENTES,74,16244
2018-08-01,CORRIENTES,75,17228
2018-08-01,CORRIENTES,77,14435
2018-08-01,CORRIENTES,78,15215
2018-08-01,CORRIENTES,79,15596
2018-08-01,CORRIENTES,80,13043
2018-08-01,CORRIENTES,81,18406
2018-08-01,CORRIENTES,82,20428
2018-08-01,CORRIENTES,85,16546
2018-08-01,CORRIENTES,86,25456
2018-08-01,CORRIENTES,87,20062
2018-08-01,CORRIENTES,88,21218
2018-08-01,CORRIENTES,90,5539
2018-08-01,CORRIENTES,91,15917
2018-08-01,CORRIENTES,92,30864
2018-08-01,CORRIENTES,93,14049
2018-08-01,CORRIENTES,94,23842
2018-08-01,CORRIENTES,95,20496
2018-08-01,CORRIENTES,96,15766
2018-08-01,CORRIENTES,999,23348
2018-08-01,ENTRE RIOS,1,16404
2018-08-01,ENTRE RIOS,2,17419
2018-08-01,ENTRE RIOS,3,13470
2018-08-01,ENTRE RIOS,6,55705
2018-08-01,ENTRE RIOS,8,26122
2018-08-01,ENTRE RIOS,9,120255
2018-08-01,ENTRE RIOS,10,30045
2018-08-01,ENTRE RIOS,11,34566
2018-08-01,ENTRE RIOS,12,56116
2018-08-01,ENTRE RIOS,13,20910
2018-08-01,ENTRE RIOS,14,15886
2018-08-01,ENTRE RIOS,15,17851
2018-08-01,ENTRE RIOS,16,23318
2018-08-01,ENTRE RIOS,17,42848
2018-08-01,ENTRE RIOS,18,18086
2018-08-01,ENTRE RIOS,20,48919
2018-08-01,ENTRE RIOS,21,50068
2018-08-01,ENTRE RIOS,22,25621
2018-08-01,ENTRE RIOS,23,27932
2018-08-01,ENTRE RIOS,24,23739
2018-08-01,ENTRE RIOS,25,20182
2018-08-01,ENTRE RIOS,26,21193
2018-08-01,ENTRE RIOS,27,32933
2018-08-01,ENTRE RIOS,28,21552
2018-08-01,ENTRE RIOS,29,28114
2018-08-01,ENTRE RIOS,30,13710
2018-08-01,ENTRE RIOS,31,29442
2018-08-01,ENTRE RIOS,32,26436
2018-08-01,ENTRE RIOS,33,14841
2018-08-01,ENTRE RIOS,35,65750
2018-08-01,ENTRE RIOS,36,26498
2018-08-01,ENTRE RIOS,37,-99
2018-08-01,ENTRE RIOS,38,28287
2018-08-01,ENTRE RIOS,41,15417
2018-08-01,ENTRE RIOS,42,30040
2018-08-01,ENTRE RIOS,43,19162
2018-08-01,ENTRE RIOS,45,26090
2018-08-01,ENTRE RIOS,46,26256
2018-08-01,ENTRE RIOS,47,24222
2018-08-01,ENTRE RIOS,49,33944
2018-08-01,ENTRE RIOS,50,71540
2018-08-01,ENTRE RIOS,51,49090
2018-08-01,ENTRE RIOS,52,22033
2018-08-01,ENTRE RIOS,53,39378
2018-08-01,ENTRE RIOS,55,19687
2018-08-01,ENTRE RIOS,56,13264
2018-08-01,ENTRE RIOS,58,23626
2018-08-01,ENTRE RIOS,59,18902
2018-08-01,ENTRE RIOS,60,30746
2018-08-01,ENTRE RIOS,61,47749
